TruckID,Truck,ProjectID,Country,OperatorID,FirstName,LastName,Age,TotalOreMined,TotalWasted,Date
382,Truck 382-Dispatch,4,United States,19393,Miguel,Anderson,43,1120.4900,89.6392,2013-01-07T00:00:00.0000000
382,Truck 382-Dispatch,6,Canada,19394,Henry,Nelson,44,1120.4900,89.6392,2013-06-12T00:00:00.0000000
382,Truck 382-Dispatch,4,United States,19408,Taylor,Richardson,45,1120.4900,89.6392,2013-02-20T00:00:00.0000000
327,Truck 327-Dispatch,7,France,19426,Brian,Stewart,35,782.9900,62.6392,2012-10-22T00:00:00.0000000
382,Truck 382-Dispatch,7,France,19426,Brian,Stewart,35,1120.4900,89.6392,2013-04-10T00:00:00.0000000
338,Truck 338-Dispatch,8,Germany,19443,Dominic,Raman,48,699.0982,55.9279,2011-10-10T00:00:00.0000000
384,Truck 384-Dispatch,8,Germany,19443,Dominic,Raman,48,1120.4900,89.6392,2013-02-06T00:00:00.0000000
327,Truck 327-Dispatch,7,France,19458,Tyrone,Blanco,38,782.9900,62.6392,2012-11-23T00:00:00.0000000
390,Truck 390-Dispatch,7,France,19458,Tyrone,Blanco,38,1120.4900,89.6392,2013-06-13T00:00:00.0000000
325,Truck 325-Dispatch,7,France,19475,Mandy,Ye,39,782.9900,62.6392,2012-11-12T00:00:00.0000000
596,Truck 596-Dispatch,7,France,19475,Mandy,Ye,39,539.9900,43.1992,2013-01-17T00:00:00.0000000
320,Truck 320-Dispatch,8,Germany,19476,Sarah,Anderson,33,699.0982,55.9279,2011-11-03T00:00:00.0000000
560,Truck 560-Dispatch,8,Germany,19476,Sarah,Anderson,33,1214.8500,97.1880,2013-12-05T00:00:00.0000000
353,Truck 353-Dispatch,8,Germany,19476,Sarah,Anderson,33,2319.9900,185.5992,2013-12-09T00:00:00.0000000
389,Truck 389-Dispatch,10,United Kingdom,19493,Karla,Shan,41,1000.4375,80.0350,2012-11-08T00:00:00.0000000
372,Truck 372-Dispatch,10,United Kingdom,19493,Karla,Shan,41,2443.3500,195.4680,2013-02-04T00:00:00.0000000
383,Truck 383-Dispatch,10,United Kingdom,19511,Marcus,Ward,29,1000.4375,80.0350,2012-11-26T00:00:00.0000000
374,Truck 374-Dispatch,10,United Kingdom,19511,Marcus,Ward,29,2443.3500,195.4680,2013-05-14T00:00:00.0000000
384,Truck 384-Dispatch,6,Canada,19526,Angela,Cooper,38,1120.4900,89.6392,2013-06-03T00:00:00.0000000
313,Truck 313-Dispatch,9,Australia,19558,Gloria,Ortega,35,3578.2700,286.2616,2011-08-16T00:00:00.0000000
378,Truck 378-Dispatch,9,Australia,19558,Gloria,Ortega,35,2443.3500,195.4680,2013-04-19T00:00:00.0000000
313,Truck 313-Dispatch,9,Australia,19561,Orlando,Serrano,35,3578.2700,286.2616,2011-08-11T00:00:00.0000000
372,Truck 372-Dispatch,9,Australia,19561,Orlando,Serrano,35,2443.3500,195.4680,2013-04-10T00:00:00.0000000
313,Truck 313-Dispatch,9,Australia,19576,Mackenzie,Hill,39,3578.2700,286.2616,2011-08-11T00:00:00.0000000
376,Truck 376-Dispatch,9,Australia,19576,Mackenzie,Hill,39,2443.3500,195.4680,2013-04-15T00:00:00.0000000
313,Truck 313-Dispatch,9,Australia,19593,Carla,Rana,41,3578.2700,286.2616,2011-08-26T00:00:00.0000000
581,Truck 581-Dispatch,9,Australia,19593,Carla,Rana,41,1700.9900,136.0792,2013-05-28T00:00:00.0000000
312,Truck 312-Dispatch,9,Australia,19594,Suzanne,Liu,41,3578.2700,286.2616,2011-08-08T00:00:00.0000000
372,Truck 372-Dispatch,9,Australia,19594,Suzanne,Liu,41,2443.3500,195.4680,2013-04-12T00:00:00.0000000
311,Truck 311-Dispatch,9,Australia,19611,Meagan,Prasad,41,3578.2700,286.2616,2011-08-21T00:00:00.0000000
380,Truck 380-Dispatch,9,Australia,19611,Meagan,Prasad,41,2443.3500,195.4680,2013-05-28T00:00:00.0000000
312,Truck 312-Dispatch,9,Australia,19612,Marvin,Sanz,36,3578.2700,286.2616,2011-08-10T00:00:00.0000000
378,Truck 378-Dispatch,9,Australia,19612,Marvin,Sanz,36,2443.3500,195.4680,2013-05-23T00:00:00.0000000
357,Truck 357-Dispatch,6,Canada,19661,Nathaniel,Cox,37,2319.9900,185.5992,2013-11-11T00:00:00.0000000
382,Truck 382-Dispatch,4,United States,19725,Alexandria,Ramirez,52,1120.4900,89.6392,2013-03-20T00:00:00.0000000
388,Truck 388-Dispatch,1,United States,19743,Holly,Rana,63,1120.4900,89.6392,2013-04-10T00:00:00.0000000
390,Truck 390-Dispatch,4,United States,19744,Tamara,Cai,63,1120.4900,89.6392,2013-04-29T00:00:00.0000000
313,Truck 313-Dispatch,9,Australia,19793,Tina,Smith,48,3578.2700,286.2616,2011-09-17T00:00:00.0000000
378,Truck 378-Dispatch,9,Australia,19793,Tina,Smith,48,2443.3500,195.4680,2013-05-08T00:00:00.0000000
312,Truck 312-Dispatch,9,Australia,19794,Danny,Ortega,42,3578.2700,286.2616,2011-08-31T00:00:00.0000000
378,Truck 378-Dispatch,9,Australia,19794,Danny,Ortega,42,2443.3500,195.4680,2013-05-21T00:00:00.0000000
596,Truck 596-Dispatch,4,United States,19812,Sydney,Morgan,42,539.9900,43.1992,2013-08-27T00:00:00.0000000
349,Truck 349-Dispatch,6,Canada,19829,Lucas,Mitchell,41,3374.9900,269.9992,2011-02-28T00:00:00.0000000
386,Truck 386-Dispatch,6,Canada,19829,Lucas,Mitchell,41,1120.4900,89.6392,2013-07-27T00:00:00.0000000
592,Truck 592-Dispatch,4,United States,19843,Connor,Kumar,56,564.9900,45.1992,2013-10-05T00:00:00.0000000
350,Truck 350-Dispatch,6,Canada,19844,Emma,Murphy,61,3374.9900,269.9992,2011-04-14T00:00:00.0000000
355,Truck 355-Dispatch,6,Canada,19844,Emma,Murphy,61,2319.9900,185.5992,2013-11-08T00:00:00.0000000
381,Truck 381-Dispatch,10,United Kingdom,19911,Valerie,Chen,49,1000.4375,80.0350,2012-11-10T00:00:00.0000000
353,Truck 353-Dispatch,10,United Kingdom,19911,Valerie,Chen,49,2319.9900,185.5992,2013-11-07T00:00:00.0000000
387,Truck 387-Dispatch,10,United Kingdom,19912,Tara,Xie,33,1000.4375,80.0350,2012-11-17T00:00:00.0000000
353,Truck 353-Dispatch,10,United Kingdom,19912,Tara,Xie,33,2319.9900,185.5992,2013-11-25T00:00:00.0000000
341,Truck 341-Dispatch,7,France,19943,Walter,Carlson,57,782.9900,62.6392,2012-12-25T00:00:00.0000000
357,Truck 357-Dispatch,7,France,19943,Walter,Carlson,57,2319.9900,185.5992,2013-11-06T00:00:00.0000000
329,Truck 329-Dispatch,8,Germany,19944,Jonathon,Suarez,56,782.9900,62.6392,2012-02-22T00:00:00.0000000
357,Truck 357-Dispatch,8,Germany,19944,Jonathon,Suarez,56,2319.9900,185.5992,2013-11-17T00:00:00.0000000
312,Truck 312-Dispatch,9,Australia,19979,Janet,Browning,33,3578.2700,286.2616,2011-10-20T00:00:00.0000000
376,Truck 376-Dispatch,9,Australia,19979,Janet,Browning,33,2443.3500,195.4680,2013-06-22T00:00:00.0000000
382,Truck 382-Dispatch,1,United States,19993,Nathan,Russell,35,1120.4900,89.6392,2013-04-06T00:00:00.0000000
597,Truck 597-Dispatch,4,United States,19994,Madeline,King,31,539.9900,43.1992,2013-11-01T00:00:00.0000000
597,Truck 597-Dispatch,1,United States,20011,Eduardo,Sanders,39,539.9900,43.1992,2013-12-23T00:00:00.0000000
598,Truck 598-Dispatch,4,United States,20012,Jessica,Robinson,33,539.9900,43.1992,2013-12-08T00:00:00.0000000
384,Truck 384-Dispatch,1,United States,20026,Jasmine,Richardson,40,1120.4900,89.6392,2013-05-20T00:00:00.0000000
390,Truck 390-Dispatch,4,United States,20029,Jan,Evans,40,1120.4900,89.6392,2013-05-04T00:00:00.0000000
386,Truck 386-Dispatch,7,France,20044,Jillian,Rana,32,1120.4900,89.6392,2013-06-11T00:00:00.0000000
386,Truck 386-Dispatch,7,France,20061,Sharon,Nath,33,1120.4900,89.6392,2013-07-24T00:00:00.0000000
341,Truck 341-Dispatch,8,Germany,20062,Russell,Carson,33,782.9900,62.6392,2012-01-29T00:00:00.0000000
390,Truck 390-Dispatch,8,Germany,20062,Russell,Carson,33,1120.4900,89.6392,2013-03-30T00:00:00.0000000
605,Truck 605-Dispatch,4,United States,20076,Beth,Vazquez,52,539.9900,43.1992,2013-11-21T00:00:00.0000000
605,Truck 605-Dispatch,1,United States,20080,Maria,Stewart,41,539.9900,43.1992,2013-11-02T00:00:00.0000000
386,Truck 386-Dispatch,4,United States,20093,Megan,Clark,45,1120.4900,89.6392,2013-05-04T00:00:00.0000000
382,Truck 382-Dispatch,4,United States,20111,Brittney,Zhu,46,1120.4900,89.6392,2013-06-03T00:00:00.0000000
329,Truck 329-Dispatch,8,Germany,20162,Kelsey,Nath,61,782.9900,62.6392,2012-02-12T00:00:00.0000000
384,Truck 384-Dispatch,8,Germany,20162,Kelsey,Nath,61,1120.4900,89.6392,2013-04-10T00:00:00.0000000
372,Truck 372-Dispatch,4,United States,20180,Amanda,Sanders,43,2443.3500,195.4680,2013-01-01T00:00:00.0000000
388,Truck 388-Dispatch,4,United States,20193,Alyssa,Gray,32,1120.4900,89.6392,2013-06-10T00:00:00.0000000
386,Truck 386-Dispatch,4,United States,20194,Connor,Campbell,44,1120.4900,89.6392,2013-06-23T00:00:00.0000000
388,Truck 388-Dispatch,1,United States,20197,Olivia,Johnson,45,1120.4900,89.6392,2013-06-23T00:00:00.0000000
310,Truck 310-Dispatch,9,Australia,20211,Scott,Rodgers,37,3578.2700,286.2616,2011-10-16T00:00:00.0000000
580,Truck 580-Dispatch,9,Australia,20211,Scott,Rodgers,37,1700.9900,136.0792,2013-06-01T00:00:00.0000000
313,Truck 313-Dispatch,9,Australia,20244,Dawn,Raji,39,3578.2700,286.2616,2011-10-18T00:00:00.0000000
372,Truck 372-Dispatch,9,Australia,20244,Dawn,Raji,39,2443.3500,195.4680,2013-06-13T00:00:00.0000000
311,Truck 311-Dispatch,9,Australia,20247,Kristina,Lopez,38,3578.2700,286.2616,2011-10-05T00:00:00.0000000
380,Truck 380-Dispatch,9,Australia,20247,Kristina,Lopez,38,2443.3500,195.4680,2013-07-25T00:00:00.0000000
313,Truck 313-Dispatch,9,Australia,20261,Mariah,Rivera,43,3578.2700,286.2616,2011-11-13T00:00:00.0000000
580,Truck 580-Dispatch,9,Australia,20261,Mariah,Rivera,43,1700.9900,136.0792,2013-07-30T00:00:00.0000000
362,Truck 362-Dispatch,9,Australia,15717,Alexia,Henderson,29,2049.0982,163.9279,2012-11-11T00:00:00.0000000
353,Truck 353-Dispatch,9,Australia,15717,Alexia,Henderson,29,2319.9900,185.5992,2013-11-08T00:00:00.0000000
356,Truck 356-Dispatch,9,Australia,15732,Sandra,Zhu,27,2071.4196,165.7136,2012-12-12T00:00:00.0000000
359,Truck 359-Dispatch,9,Australia,15732,Sandra,Zhu,27,2294.9900,183.5992,2013-11-15T00:00:00.0000000
341,Truck 341-Dispatch,4,United States,15750,Kaitlin,Martinez,26,782.9900,62.6392,2012-09-08T00:00:00.0000000
361,Truck 361-Dispatch,4,United States,15750,Kaitlin,Martinez,26,2294.9900,183.5992,2013-09-24T00:00:00.0000000
362,Truck 362-Dispatch,9,Australia,15767,George,Prasad,40,2049.0982,163.9279,2012-12-21T00:00:00.0000000
359,Truck 359-Dispatch,9,Australia,15767,George,Prasad,40,2294.9900,183.5992,2013-11-03T00:00:00.0000000
327,Truck 327-Dispatch,4,United States,15768,Victoria,Walker,38,782.9900,62.6392,2012-10-05T00:00:00.0000000
357,Truck 357-Dispatch,4,United States,15768,Victoria,Walker,38,2319.9900,185.5992,2013-09-24T00:00:00.0000000
321,Truck 321-Dispatch,4,United States,15781,Blake,Evans,48,782.9900,62.6392,2012-10-17T00:00:00.0000000
355,Truck 355-Dispatch,4,United States,15781,Blake,Evans,48,2319.9900,185.5992,2013-09-09T00:00:00.0000000
354,Truck 354-Dispatch,9,Australia,15799,Victoria,Anderson,46,2071.4196,165.7136,2012-12-12T00:00:00.0000000
355,Truck 355-Dispatch,9,Australia,15799,Victoria,Anderson,46,2319.9900,185.5992,2013-11-13T00:00:00.0000000
358,Truck 358-Dispatch,9,Australia,15800,Alberto,Serrano,40,2049.0982,163.9279,2012-11-29T00:00:00.0000000
359,Truck 359-Dispatch,9,Australia,15800,Alberto,Serrano,40,2294.9900,183.5992,2013-11-27T00:00:00.0000000
362,Truck 362-Dispatch,9,Australia,15831,Omar,He,65,2049.0982,163.9279,2012-12-05T00:00:00.0000000
593,Truck 593-Dispatch,9,Australia,15831,Omar,He,65,564.9900,45.1992,2013-03-05T00:00:00.0000000
356,Truck 356-Dispatch,9,Australia,15832,Manuel,Martinez,64,2071.4196,165.7136,2012-12-24T00:00:00.0000000
600,Truck 600-Dispatch,9,Australia,15832,Manuel,Martinez,64,539.9900,43.1992,2013-04-06T00:00:00.0000000
561,Truck 561-Dispatch,6,Canada,15850,Rachel,Bradley,32,2384.0700,190.7256,2013-12-11T00:00:00.0000000
357,Truck 357-Dispatch,6,Canada,15850,Rachel,Bradley,32,2319.9900,185.5992,2013-07-05T00:00:00.0000000
341,Truck 341-Dispatch,1,United States,15882,Maurice,Xie,59,782.9900,62.6392,2012-09-28T00:00:00.0000000
600,Truck 600-Dispatch,1,United States,15882,Maurice,Xie,59,539.9900,43.1992,2013-04-15T00:00:00.0000000
337,Truck 337-Dispatch,1,United States,15885,Garrett,Sanchez,59,782.9900,62.6392,2012-10-30T00:00:00.0000000
594,Truck 594-Dispatch,1,United States,15885,Garrett,Sanchez,59,564.9900,45.1992,2013-04-27T00:00:00.0000000
329,Truck 329-Dispatch,4,United States,15899,Ian,James,56,782.9900,62.6392,2012-11-20T00:00:00.0000000
357,Truck 357-Dispatch,4,United States,15899,Ian,James,56,2319.9900,185.5992,2013-08-29T00:00:00.0000000
591,Truck 591-Dispatch,6,Canada,15900,Wyatt,Roberts,49,564.9900,45.1992,2013-03-08T00:00:00.0000000
359,Truck 359-Dispatch,6,Canada,15917,Emily,White,52,2294.9900,183.5992,2013-08-18T00:00:00.0000000
574,Truck 574-Dispatch,6,Canada,15917,Emily,White,52,2384.0700,190.7256,2013-12-24T00:00:00.0000000
335,Truck 335-Dispatch,1,United States,15918,Roberto,Ruiz,53,782.9900,62.6392,2012-11-02T00:00:00.0000000
361,Truck 361-Dispatch,1,United States,15918,Roberto,Ruiz,53,2294.9900,183.5992,2013-09-25T00:00:00.0000000
369,Truck 369-Dispatch,8,Germany,15932,Tabitha,Jimenez,49,2443.3500,195.4680,2012-03-06T00:00:00.0000000
574,Truck 574-Dispatch,8,Germany,15932,Tabitha,Jimenez,49,2384.0700,190.7256,2013-05-17T00:00:00.0000000
363,Truck 363-Dispatch,8,Germany,15932,Tabitha,Jimenez,49,2294.9900,183.5992,2013-08-21T00:00:00.0000000
329,Truck 329-Dispatch,4,United States,15949,Katherine,Green,35,782.9900,62.6392,2012-12-23T00:00:00.0000000
357,Truck 357-Dispatch,4,United States,15949,Katherine,Green,35,2319.9900,185.5992,2013-08-29T00:00:00.0000000
329,Truck 329-Dispatch,4,United States,15968,Edward,Gonzalez,44,782.9900,62.6392,2012-12-16T00:00:00.0000000
363,Truck 363-Dispatch,4,United States,15968,Edward,Gonzalez,44,2294.9900,183.5992,2013-09-24T00:00:00.0000000
329,Truck 329-Dispatch,4,United States,15985,Devin,Johnson,45,782.9900,62.6392,2012-12-25T00:00:00.0000000
355,Truck 355-Dispatch,4,United States,15985,Devin,Johnson,45,2319.9900,185.5992,2013-09-02T00:00:00.0000000
353,Truck 353-Dispatch,1,United States,15999,Maria,Hill,67,2319.9900,185.5992,2013-09-06T00:00:00.0000000
359,Truck 359-Dispatch,6,Canada,16000,Gabrielle,Ramirez,67,2294.9900,183.5992,2013-08-09T00:00:00.0000000
574,Truck 574-Dispatch,6,Canada,16000,Gabrielle,Ramirez,67,2384.0700,190.7256,2013-12-05T00:00:00.0000000
593,Truck 593-Dispatch,1,United States,16067,Maria,Butler,30,564.9900,45.1992,2013-09-01T00:00:00.0000000
600,Truck 600-Dispatch,1,United States,16068,Jerry,Shen,36,539.9900,43.1992,2013-09-18T00:00:00.0000000
355,Truck 355-Dispatch,4,United States,16100,Jose,Johnson,30,2319.9900,185.5992,2013-10-06T00:00:00.0000000
357,Truck 357-Dispatch,4,United States,16118,James,Wright,42,2319.9900,185.5992,2013-10-21T00:00:00.0000000
380,Truck 380-Dispatch,6,Canada,16132,Sierra,Nelson,39,2443.3500,195.4680,2013-01-18T00:00:00.0000000
592,Truck 592-Dispatch,1,United States,16135,Chelsea,Raman,38,564.9900,45.1992,2013-11-04T00:00:00.0000000
591,Truck 591-Dispatch,4,United States,16150,Nicole,Thompson,36,564.9900,45.1992,2013-11-11T00:00:00.0000000
576,Truck 576-Dispatch,8,Germany,16199,Terrence,Xie,32,2384.0700,190.7256,2013-07-27T00:00:00.0000000
373,Truck 373-Dispatch,8,Germany,16199,Terrence,Xie,32,2181.5625,174.5250,2012-03-20T00:00:00.0000000
359,Truck 359-Dispatch,8,Germany,16199,Terrence,Xie,32,2294.9900,183.5992,2013-08-19T00:00:00.0000000
605,Truck 605-Dispatch,1,United States,16218,Julia,Simmons,46,539.9900,43.1992,2013-01-12T00:00:00.0000000
376,Truck 376-Dispatch,1,United States,16232,Chase,Richardson,49,2443.3500,195.4680,2013-02-17T00:00:00.0000000
374,Truck 374-Dispatch,4,United States,16235,Sebastian,Morris,43,2443.3500,195.4680,2013-02-18T00:00:00.0000000
379,Truck 379-Dispatch,10,United Kingdom,16250,Brendan,Raje,31,2181.5625,174.5250,2012-02-17T00:00:00.0000000
361,Truck 361-Dispatch,10,United Kingdom,16250,Brendan,Raje,31,2294.9900,183.5992,2013-12-28T00:00:00.0000000
368,Truck 368-Dispatch,8,Germany,16267,Edwin,Chen,38,2443.3500,195.4680,2012-04-12T00:00:00.0000000
600,Truck 600-Dispatch,8,Germany,16267,Edwin,Chen,38,539.9900,43.1992,2013-11-22T00:00:00.0000000
373,Truck 373-Dispatch,7,France,16268,Lindsey,Kumar,38,2181.5625,174.5250,2012-10-20T00:00:00.0000000
591,Truck 591-Dispatch,7,France,16268,Lindsey,Kumar,38,564.9900,45.1992,2013-12-15T00:00:00.0000000
379,Truck 379-Dispatch,7,France,16286,Billy,Torres,33,2181.5625,174.5250,2012-09-28T00:00:00.0000000
357,Truck 357-Dispatch,7,France,16286,Billy,Torres,33,2319.9900,185.5992,2013-09-05T00:00:00.0000000
563,Truck 563-Dispatch,7,France,16286,Billy,Torres,33,2384.0700,190.7256,2013-12-02T00:00:00.0000000
375,Truck 375-Dispatch,10,United Kingdom,16317,Joel,Raman,27,2181.5625,174.5250,2012-02-17T00:00:00.0000000
587,Truck 587-Dispatch,10,United Kingdom,16317,Joel,Raman,27,769.4900,61.5592,2013-09-15T00:00:00.0000000
371,Truck 371-Dispatch,10,United Kingdom,16318,Kellie,Moreno,28,2181.5625,174.5250,2012-02-23T00:00:00.0000000
588,Truck 588-Dispatch,10,United Kingdom,16318,Kellie,Moreno,28,769.4900,61.5592,2013-09-02T00:00:00.0000000
313,Truck 313-Dispatch,9,Australia,16349,Levi,Sai,51,3578.2700,286.2616,2011-01-25T00:00:00.0000000
357,Truck 357-Dispatch,9,Australia,16349,Levi,Sai,51,2319.9900,185.5992,2013-12-18T00:00:00.0000000
310,Truck 310-Dispatch,9,Australia,16350,Fernando,Thompson,45,3578.2700,286.2616,2011-01-23T00:00:00.0000000
361,Truck 361-Dispatch,9,Australia,16350,Fernando,Thompson,45,2294.9900,183.5992,2013-12-23T00:00:00.0000000
370,Truck 370-Dispatch,7,France,16400,Theodore,Ramos,32,2443.3500,195.4680,2012-10-01T00:00:00.0000000
380,Truck 380-Dispatch,7,France,16400,Theodore,Ramos,32,2443.3500,195.4680,2013-01-27T00:00:00.0000000
373,Truck 373-Dispatch,10,United Kingdom,16417,Noah,Bryant,35,2181.5625,174.5250,2012-02-19T00:00:00.0000000
589,Truck 589-Dispatch,10,United Kingdom,16417,Noah,Bryant,35,769.4900,61.5592,2013-10-11T00:00:00.0000000
371,Truck 371-Dispatch,7,France,16436,Ethan,Henderson,36,2181.5625,174.5250,2012-12-05T00:00:00.0000000
378,Truck 378-Dispatch,7,France,16436,Ethan,Henderson,36,2443.3500,195.4680,2013-07-02T00:00:00.0000000
584,Truck 584-Dispatch,1,United States,16500,Chloe,Perry,30,539.9900,43.1992,2013-04-20T00:00:00.0000000
314,Truck 314-Dispatch,9,Australia,16517,Katrina,Raji,29,3578.2700,286.2616,2010-12-31T00:00:00.0000000
390,Truck 390-Dispatch,9,Australia,16517,Katrina,Raji,29,1120.4900,89.6392,2013-03-22T00:00:00.0000000
313,Truck 313-Dispatch,9,Australia,16518,Krystal,Holt,29,3578.2700,286.2616,2011-01-15T00:00:00.0000000
390,Truck 390-Dispatch,9,Australia,16518,Krystal,Holt,29,1120.4900,89.6392,2013-03-26T00:00:00.0000000
371,Truck 371-Dispatch,10,United Kingdom,16550,Frederick,Madan,40,2181.5625,174.5250,2012-04-02T00:00:00.0000000
589,Truck 589-Dispatch,10,United Kingdom,16550,Frederick,Madan,40,769.4900,61.5592,2013-12-14T00:00:00.0000000
379,Truck 379-Dispatch,10,United Kingdom,16553,Gabriella,Roberts,46,2181.5625,174.5250,2012-04-19T00:00:00.0000000
588,Truck 588-Dispatch,10,United Kingdom,16553,Gabriella,Roberts,46,769.4900,61.5592,2013-05-30T00:00:00.0000000
368,Truck 368-Dispatch,8,Germany,16567,Erick,Lopez,35,2443.3500,195.4680,2012-07-06T00:00:00.0000000
361,Truck 361-Dispatch,8,Germany,16567,Erick,Lopez,35,2294.9900,183.5992,2013-09-12T00:00:00.0000000
562,Truck 562-Dispatch,8,Germany,16567,Erick,Lopez,35,2384.0700,190.7256,2013-11-04T00:00:00.0000000
573,Truck 573-Dispatch,10,United Kingdom,16585,Vincent,Sun,51,2384.0700,190.7256,2013-09-21T00:00:00.0000000
368,Truck 368-Dispatch,10,United Kingdom,16585,Vincent,Sun,51,2443.3500,195.4680,2012-04-07T00:00:00.0000000
361,Truck 361-Dispatch,10,United Kingdom,16585,Vincent,Sun,51,2294.9900,183.5992,2013-08-03T00:00:00.0000000
373,Truck 373-Dispatch,8,Germany,16603,Scott,Seely,57,2181.5625,174.5250,2012-07-08T00:00:00.0000000
353,Truck 353-Dispatch,8,Germany,16603,Scott,Seely,57,2319.9900,185.5992,2013-08-12T00:00:00.0000000
564,Truck 564-Dispatch,8,Germany,16603,Scott,Seely,57,2384.0700,190.7256,2013-06-01T00:00:00.0000000
312,Truck 312-Dispatch,9,Australia,16636,Danny,Gomez,34,3578.2700,286.2616,2011-01-20T00:00:00.0000000
359,Truck 359-Dispatch,9,Australia,16636,Danny,Gomez,34,2294.9900,183.5992,2013-12-10T00:00:00.0000000
363,Truck 363-Dispatch,1,United States,16653,Isabella,Phillips,32,2294.9900,183.5992,2013-10-09T00:00:00.0000000
606,Truck 606-Dispatch,3,United States,16668,Levi,Malhotra,30,539.9900,43.1992,2013-04-21T00:00:00.0000000
314,Truck 314-Dispatch,9,Australia,16685,Robin,Dominguez,43,3578.2700,286.2616,2011-02-07T00:00:00.0000000
600,Truck 600-Dispatch,9,Australia,16685,Robin,Dominguez,43,539.9900,43.1992,2013-12-10T00:00:00.0000000
310,Truck 310-Dispatch,9,Australia,16686,Kristine,Alonso,42,3578.2700,286.2616,2011-02-02T00:00:00.0000000
600,Truck 600-Dispatch,9,Australia,16686,Kristine,Alonso,42,539.9900,43.1992,2013-12-24T00:00:00.0000000
312,Truck 312-Dispatch,9,Australia,16703,Denise,Sanchez,43,3578.2700,286.2616,2011-02-09T00:00:00.0000000
374,Truck 374-Dispatch,9,Australia,16703,Denise,Sanchez,43,2443.3500,195.4680,2013-02-03T00:00:00.0000000
357,Truck 357-Dispatch,1,United States,16753,Rachel,Harris,33,2319.9900,185.5992,2013-10-19T00:00:00.0000000
569,Truck 569-Dispatch,6,Canada,16754,Alex,Bell,32,742.3500,59.3880,2013-03-17T00:00:00.0000000
357,Truck 357-Dispatch,6,Canada,16754,Alex,Bell,32,2319.9900,185.5992,2013-08-02T00:00:00.0000000
353,Truck 353-Dispatch,1,United States,16785,Christian,Lee,58,2319.9900,185.5992,2013-09-30T00:00:00.0000000
361,Truck 361-Dispatch,4,United States,16786,Lucas,Reed,58,2294.9900,183.5992,2013-10-26T00:00:00.0000000
582,Truck 582-Dispatch,1,United States,16803,Marcus,Peterson,50,1700.9900,136.0792,2013-01-14T00:00:00.0000000
583,Truck 583-Dispatch,1,United States,16804,Adam,Zhang,54,1700.9900,136.0792,2013-01-15T00:00:00.0000000
584,Truck 584-Dispatch,7,France,22651,Frederick,Sara,38,539.9900,43.1992,2013-09-22T00:00:00.0000000
605,Truck 605-Dispatch,8,Germany,22652,Gilbert,Shan,39,539.9900,43.1992,2013-06-18T00:00:00.0000000
388,Truck 388-Dispatch,10,United Kingdom,22669,Lindsay,Raji,33,1120.4900,89.6392,2013-01-19T00:00:00.0000000
355,Truck 355-Dispatch,4,United States,16818,Gabrielle,Reed,54,2319.9900,185.5992,2013-10-07T00:00:00.0000000
369,Truck 369-Dispatch,8,Germany,16821,Mary,Carter,46,2443.3500,195.4680,2012-07-03T00:00:00.0000000
575,Truck 575-Dispatch,8,Germany,16821,Mary,Carter,46,2384.0700,190.7256,2013-06-07T00:00:00.0000000
363,Truck 363-Dispatch,8,Germany,16821,Mary,Carter,46,2294.9900,183.5992,2013-08-19T00:00:00.0000000
359,Truck 359-Dispatch,1,United States,16835,Noah,Nelson,71,2294.9900,183.5992,2013-10-12T00:00:00.0000000
355,Truck 355-Dispatch,6,Canada,16836,David,Thomas,39,2319.9900,185.5992,2013-08-16T00:00:00.0000000
586,Truck 586-Dispatch,6,Canada,16836,David,Thomas,39,742.3500,59.3880,2013-12-18T00:00:00.0000000
361,Truck 361-Dispatch,4,United States,16854,Seth,Adams,30,2294.9900,183.5992,2013-10-04T00:00:00.0000000
353,Truck 353-Dispatch,4,United States,16868,Xavier,Jackson,38,2319.9900,185.5992,2013-10-16T00:00:00.0000000
363,Truck 363-Dispatch,4,United States,16871,Anna,Clark,44,2294.9900,183.5992,2013-10-07T00:00:00.0000000
580,Truck 580-Dispatch,1,United States,16886,Aidan,Flores,50,1700.9900,136.0792,2013-02-04T00:00:00.0000000
583,Truck 583-Dispatch,6,Canada,16921,Edwin,Jai,26,1700.9900,136.0792,2013-05-13T00:00:00.0000000
359,Truck 359-Dispatch,4,United States,16968,Ian,Griffin,35,2294.9900,183.5992,2013-11-18T00:00:00.0000000
357,Truck 357-Dispatch,4,United States,17003,Joanna,Dominguez,41,2319.9900,185.5992,2013-10-29T00:00:00.0000000
357,Truck 357-Dispatch,4,United States,17004,Krista,Torres,31,2319.9900,185.5992,2013-11-01T00:00:00.0000000
581,Truck 581-Dispatch,4,United States,17021,Nicole,Reed,43,1700.9900,136.0792,2013-05-21T00:00:00.0000000
312,Truck 312-Dispatch,9,Australia,17071,Tammy,Raji,40,3578.2700,286.2616,2011-03-02T00:00:00.0000000
588,Truck 588-Dispatch,9,Australia,17071,Tammy,Raji,40,769.4900,61.5592,2013-06-18T00:00:00.0000000
375,Truck 375-Dispatch,10,United Kingdom,17085,Edwin,Deng,31,2181.5625,174.5250,2012-06-13T00:00:00.0000000
589,Truck 589-Dispatch,10,United Kingdom,17085,Edwin,Deng,31,769.4900,61.5592,2013-06-15T00:00:00.0000000
369,Truck 369-Dispatch,8,Germany,17086,Xavier,Anderson,31,2443.3500,195.4680,2012-08-14T00:00:00.0000000
